genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,is_hit
pop,0.7531709366555067,0.8685694594346995,A#,-4.958797329267796,major,0.04766408416268139,0.1206314913464806,5.310608545353202e-05,0.08143741212793823,0.2441895302471289,163.93213320308774,215993.0197717145,4,82,1
hip-hop,0.7550215246225657,0.6023715134665572,C,-22.324413946310308,major,0.1377626987024647,0.4609492784123465,0.30128985391583474,0.06839157465852529,0.7844191403221582,130.50064790539827,113146.20714697758,4,82,1
pop,0.5614378742884051,0.35282895244011014,A#,-7.067225586372924,major,0.23524638016428046,0.46746601218973155,0.025531690402608172,0.058528911265411675,0.7948336413827266,161.72165945032108,60819.70681304377,5,89,1
pop,0.46107157986026553,0.6714976954577832,C,-5.118972220130502,minor,0.035884075188849986,0.26834879327192707,0.004808709752586548,0.18120942077180607,0.16606199936404037,88.9191403960157,250106.59336169896,4,79,1
hip-hop,0.6228118399439615,0.3386835591592346,G,-17.85471945622479,major,0.2660138718444723,0.24603536756098765,0.16924099342398913,0.006517426958254097,0.5731164009656162,132.10258109339077,102376.70498970486,4,90,1
r&b,0.6453223692018727,0.5586977101593457,D#,-8.356428630935579,major,0.03344692882686886,0.10343797593382137,0.03928815801374755,0.23547191452208233,0.5294405207185111,137.83772739731432,265473.35835042293,4,71,0
hip-hop,0.5787121724909129,0.8687506480862931,D#,-6.20762298197025,minor,0.03778813787287027,0.061092404076667425,0.03333070518797,0.06123422748790664,0.6304791831235442,110.26344866696265,174613.88098432648,4,97,1
rock,0.47097557563898806,0.5338135046076817,D#,-24.80848709448941,major,0.20545092080294222,0.457234917793231,0.1599446190899565,0.08701195603294194,0.7813670183130201,84.2295101647122,271805.9881215034,4,53,0
indie,0.7154780725489637,0.30647790860205587,G#,-0.886830244895787,major,0.12864875387922026,0.14801103782768196,0.1774837039724322,0.07320593130178862,0.5565782951761539,141.681393642698,280761.9611231496,4,66,0
r&b,0.5085801066777764,0.7183134806142562,A,-8.41950229379951,major,0.07478718384156126,0.066450282911677,0.010499731211058913,0.10110955259732748,0.2547610255039537,149.78057806951927,194664.62487224475,4,74,0
hip-hop,0.6769103461392283,0.45815127957085916,E,-21.734777337605095,major,0.41338631800879716,0.2564011297959517,0.09148523080980026,0.2792397672179577,0.3322099586231802,133.76512788994097,243821.0844226898,4,75,0
hip-hop,0.5832860874060073,0.14291072655284903,C,-8.828305115120923,major,0.19569621956314573,0.48724292085859505,0.026840276560301808,0.30836376620578,0.8554278692451902,119.25359508969852,256567.5030591472,4,77,1
rock,0.530968510105167,0.5507434977384358,D,-16.155512062817554,major,0.07038417397844605,0.359607227276716,0.2356736510835659,0.13689346056971738,0.6535335667596636,105.19590189196597,233722.21229393734,4,60,0
pop,0.817923759345178,0.4833762913670166,E,-16.245540928357606,major,0.052426629471188514,0.16043260944836166,0.05049819047821591,0.427732475551541,0.5136538442504569,127.90353820053079,256692.73136387364,4,94,1
edm,0.7303926858353176,0.36086338739235024,E,-18.67198243558872,minor,0.1085578512456455,0.20115693413191565,0.05346169573212413,0.11356545939851906,0.5065001834668427,156.66215982518185,278138.6046877516,4,84,1
hip-hop,0.593214229653185,0.8137707114494904,B,-10.226256936965875,major,0.10785394002884069,0.411022629027527,0.10875920124947575,0.5311384620724601,0.6238815371264752,122.65232717658631,202636.9124987377,4,75,0
indie,0.43498732781887534,0.7621607488131864,B,-6.262363645775764,major,0.04763363309362799,0.25648372197879754,0.014908219092803788,0.05584938686512745,0.3196179057175674,121.77886431241959,128610.25807367475,4,69,0
r&b,0.8220321385730038,0.5540434169536215,A,-11.678634415797628,major,0.27029258969261194,0.34279596326256645,0.049769381707526684,0.3036065492776958,0.4197195606313777,132.1879971188276,131901.42436643376,3,74,0
edm,0.20028776532801454,0.7167069574655145,C#,-23.2439425984427,major,0.0645924666400117,0.233955114891361,0.11238924270074416,0.2257448969050284,0.3633207322004398,72.62505252253457,120949.78338973904,4,50,0
hip-hop,0.3941768837830845,0.6711441691451254,G#,-12.84481255207654,major,0.055899306445837196,0.15715760945421473,0.00021937770195672746,0.1807849052109248,0.4892735395495484,120.51756550634595,283536.94592457457,4,85,1
pop,0.9113226103714003,0.793660347494853,F#,-8.442205427687163,major,0.15763926004012033,0.06894717419264966,0.09015406008344197,0.19915214542006013,0.6110313648725986,135.10716649388945,151692.07738542126,4,87,1
latin,0.7334220585104014,0.31471157096415986,A,-21.439024841742697,major,0.1804285826352882,0.3076490269834681,0.1446449434202724,0.3579762934242835,0.3252398247028812,113.11737222452801,222491.88071367863,4,70,0
rock,0.6704506783836051,0.5685903264339396,A,-14.126797306415142,major,0.12040353085346948,0.4377538230946982,0.02513662697615096,0.32744809723218316,0.6407899335393799,149.52721491712492,178498.22607057224,4,50,0
hip-hop,0.4039232873660008,0.3284697522450281,F,-13.822097841029105,major,0.14890240547625425,0.2010348930714219,0.024906627698979878,0.25749988734733875,0.6684246319919662,108.30986582590583,193795.47199168312,4,66,0
pop,0.7861291148827554,0.772634789344704,B,-24.880353663455494,minor,0.017189971792549084,0.07090743969874821,0.02129128557229841,0.11204919323187705,0.491036705505646,99.69248193178643,119155.67258031564,4,84,1
pop,0.8487432762158189,0.7368305166776405,C#,-4.057799509623905,minor,0.18922725434556742,0.4113925289586801,0.04103428135833689,0.28018066496434807,0.11834772662283871,131.08922433133176,246140.65484875272,4,84,1
latin,0.5069001452256705,0.32831804046264657,D,-21.729981309878728,minor,0.1931180684465548,0.8234960819237427,0.2815388846308836,0.31767727848723293,0.547808064779232,188.33820700131014,134638.54289802263,4,51,0
hip-hop,0.5131556820244584,0.4122820988540792,F,-10.642848410943545,minor,0.1357331663614868,0.10984410577487047,0.033921384090159795,0.13166198187902897,0.6488646931063385,112.76122152176308,287092.10375082685,4,89,1
rock,0.7132391361080517,0.7956188723241739,F#,-2.769442940687533,minor,0.1580347445578041,0.11135454327934866,0.016530754079634814,0.29333433518896906,0.5016497196807727,107.89436739468925,209671.34867935613,4,81,1
rock,0.24390669448087163,0.3984753913554064,F#,-2.9527306123737915,minor,0.029073720355062845,0.06408929057026871,0.018836180118623026,0.14827274185272532,0.28075276516824155,103.1873917739363,197745.50129092296,4,71,0
edm,0.5427267268230309,0.4202936708113102,F,-7.325531773516026,major,0.07769740242166115,0.16516299436297546,0.2200722630320069,0.25180049304513297,0.4752066016388453,85.78015547216722,224471.03739342984,4,77,1
indie,0.6411034044575102,0.4237396925968737,C,-4.948390205469668,major,0.20704756609598488,0.1389696947823326,0.026445927805814756,0.18545068758404934,0.7783733893187557,89.90764701802408,243050.73353952394,4,67,0
indie,0.7153828159285222,0.4018008794660536,G,-1.6371565081814765,major,0.20983405313734882,0.3516016054971122,0.013214699382890806,0.2038886144060742,0.4221059011418077,119.0841749542914,275548.3197055913,4,60,0
rock,0.44746456594195827,0.5528532310883689,E,-14.368554850689662,major,0.0304638933103287,0.3232921387100359,0.0503277002005911,0.0763454011015091,0.45287261661947786,76.02428026152319,156033.08249701603,5,71,0
pop,0.36165607436334907,0.7874308596018668,B,-1.7968660092102517,major,0.03470603289238518,0.17320774374892725,0.14732229966060018,0.3487505520210257,0.8451259283476827,144.78281912298934,125026.11734051844,4,79,1
rock,0.5189682057363221,0.7568974760148801,D,-1.8662950498536723,minor,0.06805988690902053,0.10259936327451165,0.05283316382834196,0.5120228076859102,0.33004590793193384,172.0353914826444,185156.88281744503,4,80,1
edm,0.7982689859111951,0.3016626966851752,B,-17.186081603559472,minor,0.09108729717027311,0.0734837142275829,0.07704002900119322,0.09984832350987949,0.3319639343699218,164.19894051099263,208100.7350031927,4,78,1
edm,0.8970273141460167,0.45704782976647035,C,-6.408602982180671,minor,0.28253447217655037,0.29306947584453863,0.06230748098420028,0.09490495067357259,0.49880963582078564,115.0495227783716,298757.1860541273,4,79,1
edm,0.667584218778943,0.5271042795514068,A,-7.432346601066232,minor,0.3207162963921983,0.6208511300838343,0.004025417802953208,0.25704105835274255,0.30021480557115143,134.19666991643692,84515.18173407252,4,66,0
pop,0.6939261486116715,0.5254632962302676,A,-23.05844580794456,major,0.28061940826545956,0.08825597550043135,0.16504010533913321,0.07483948918757619,0.37759216219443986,108.94597878977686,118108.71950220094,4,66,0
edm,0.7086178235234226,0.32210780469212835,A#,-4.1190406329967715,major,0.1337577599208552,0.38751161609440066,0.16456212250695096,0.1527483658500657,0.5923434615021086,50.0,270448.4705585536,4,49,0
pop,0.4740925354770315,0.6561157532047216,C,-21.07157074562012,major,0.1587359505103763,0.2695188528866402,0.011721811968751397,0.09533127189117001,0.7123391020209019,136.3681271292215,204306.90568118438,4,70,0
r&b,0.6516286111039378,0.8843169233553764,A,-19.225914652523617,minor,0.2015056066729729,0.2223581411796035,0.20607273550866517,0.21472221522585577,0.5314903068554678,103.30628378719871,281325.15561116283,4,88,1
hip-hop,0.3227442167482099,0.6124104915217452,E,-10.41841443290916,minor,0.14151124278036734,0.1688212695971724,0.2574646935745573,0.1330548364438735,0.3114383542660695,189.0631658340929,176254.8319246365,4,64,0
r&b,0.2743001061709118,0.42908544620901995,A,-7.195321040644867,minor,0.3498796663578837,0.0314330048559977,0.2610653455003647,0.3879244558361396,0.43466612885197553,102.79289427465395,260927.32278377548,4,77,1
pop,0.6253907333189903,0.4434885149995371,C,-5.655952385360639,major,0.10721845851821349,0.40544622010938824,0.032243964338557855,0.1945424981941638,0.5379993269936485,137.79726371994832,267139.98156939266,4,72,0
rock,0.43736206891189183,0.7833176411704101,A#,-16.246157931388527,major,0.1645322291677092,0.03278026578670143,0.16650537344021274,0.36946675877384116,0.5431054307201628,146.82736037551598,251012.7694874328,4,70,0
r&b,0.6772813566924313,0.6427962843371603,A,-12.467170982380171,major,0.28296418567043236,0.11225417081114758,0.006240067642337294,0.3457936155660385,0.2054445930013259,139.54589455895243,111124.54214865858,4,88,1
hip-hop,0.4240594254412578,0.412442618488997,D#,-14.474661946852645,minor,0.07862578370869172,0.4967922957637037,0.06379222236405273,0.36277960626134315,0.23345333609808608,114.93232816525614,219307.6445834486,4,76,1
latin,0.4642353851806486,0.7232118195153626,C,-19.772107681305794,minor,0.07958438562739213,0.07068363779699186,0.06855652555788089,0.1270622290938634,0.6224078586033926,144.83893009001906,216383.50554894342,4,81,1
edm,0.7028243616046482,0.6111547941079107,A#,-18.253457888175625,major,0.05077907563135643,0.32669123350835516,0.2042791439025524,0.11428885041438859,0.4889859308538648,137.9882183498718,155050.38377796166,4,77,1
edm,0.764745682800639,0.6770944636741811,A,-9.419388982794352,major,0.08771914242616696,0.558091519268236,0.0686168089022025,0.2574496555372425,0.6819597392551644,122.24905386404609,226820.4371408219,3,82,1
hip-hop,0.4324422521103167,0.6354935372162831,F#,-4.966146344243246,minor,0.10518598640594992,0.2710074793703268,0.18809653961020575,0.04314702715798801,0.7519348891711582,82.7888986089674,284139.9416613084,4,76,1
rock,0.3466020781600198,0.7073310128917117,G#,-9.851626457291406,major,0.04194047900068627,0.41831404287733714,0.06905502411193602,0.13279966948523714,0.5972122857035319,136.60256923928043,130840.47646068093,4,64,0
edm,0.685340835331157,0.3992567993823803,B,-13.142628713816574,minor,0.1603767132031787,0.06162472534906699,0.19044203884044594,0.11016637875844039,0.7871952695925144,158.84875752420862,159064.53794153256,4,72,0
rock,0.755090354790975,0.4582680917477193,A#,-6.228394111181313,major,0.05976262997544619,0.37506729342812656,0.007476270961204203,0.13072194609697677,0.5447887542809893,150.64681670024152,211584.25932067537,4,71,0
r&b,0.9281752534403549,0.5014433508441307,D,-22.512586693302293,major,0.1676053134230999,0.1524650111909888,0.0009680479860666338,0.3710140303705601,0.8028174974236464,152.18597835216042,189220.97499242317,4,79,1
rock,0.841279171628759,0.26148658345192205,A#,-10.838733791122888,major,0.12234171505261941,0.21326656709533648,0.1596803950709953,0.05768346179215101,0.191746892669786,97.64440266909278,306472.6951968947,3,67,0
pop,0.6992567080895927,0.5870091794374389,C#,-12.994777573385207,major,0.00708216548291847,0.18268022162896635,0.02707270050019452,0.1010288167037969,0.4346901002427052,151.88406888856747,249339.84704829595,4,71,0
pop,0.8676684593252699,0.5766101481259234,B,-19.78206308726724,minor,0.05309157805652086,0.15997363377419724,0.12345011760362984,0.06603507647740245,0.7852974835514619,52.72062689594789,81863.88372582631,4,100,1
pop,0.8862570406773997,0.6182656240179958,G#,-17.707234649682256,minor,0.10819164810318521,0.025109694618770863,0.12179482498618395,0.5004184095722947,0.4754507393017732,125.959484056507,155153.7342832384,4,82,1
hip-hop,0.4365188034674016,0.11029836229278264,F#,-6.923248935172349,major,0.06942207068982485,0.2516183850697134,0.5274102491116984,0.15462481370905293,0.33052048450859295,142.76419299062957,298488.8129140571,3,43,0
r&b,0.6397645736753313,0.5807950125214054,D,-12.38028417787945,major,0.14609518320439338,0.10562962879333292,0.1310729088743523,0.2576307044267441,0.31169944029581653,122.29409615830846,221779.70664727813,4,94,1
latin,0.9202756995824571,0.7449010407974653,D,-3.925810028367568,minor,0.037199854237185116,0.18516288958480032,0.047573642043795605,0.23833027558127037,0.6372728448469633,65.33904179630169,292135.80288177135,4,95,1
pop,0.6328701434053017,0.4355944066974723,E,-24.250208743741553,major,0.2173110907661859,0.3755800594742617,0.13453532293832826,0.19687311681837721,0.4322498245283334,115.3401995153693,258813.19786242416,3,88,1
jazz,0.569083705788498,0.7238447492211392,G,-16.06520236171749,major,0.01831564165603843,0.20901108742028576,0.10160748501491533,0.04804514312949948,0.6168298354062013,144.1308703431526,297112.81026233995,4,57,0
rock,0.802719546954767,0.2698065339989023,F#,-17.564065515974026,major,0.07198812885864021,0.019780795744487895,0.043988708568648616,0.10545937003919637,0.3373421147447585,149.4950357377231,256302.56610862326,4,70,0
indie,0.30669327366562643,0.7574655670480864,G,-18.749930559536317,minor,0.0464330075269033,0.5992740427718576,0.08860744510945984,0.11067685867521607,0.5280825641323855,159.18926154099572,201702.45648367426,4,64,0
r&b,0.5503241292446155,0.5032793093567334,B,-9.498568092207693,minor,0.3585637778367428,0.3870704479176107,0.1405680295691839,0.1669770358727726,0.274860680866531,110.05307934184961,364928.31157652393,4,70,0
r&b,0.6476131184517142,0.2923982342628118,G,-13.536696334162043,major,0.08466139004591788,0.35395340472371367,0.12543287150692195,0.03370700998785577,0.5021147610386714,154.54613099511124,336636.78210189426,4,61,0
pop,0.7774700745699998,0.6228543111407701,A#,-4.5506335553953114,major,0.018651953148295247,0.32555565485474713,0.20237247399509042,0.1291851952832318,0.28191684295653646,160.12682218956127,209505.63138333362,4,87,1
pop,0.6245514846441145,0.4605499195693882,C#,-23.688956929524373,minor,0.193821643198241,0.14611510129710656,0.017568441388981903,0.08071770134503824,0.7133662835509846,99.65317566496864,138181.002451898,4,65,0
pop,0.6178317019607582,0.3465093101272034,F#,-12.307765887216018,major,0.3076833571639645,0.5198977508726977,0.02585401742324936,0.27184140194533696,0.4063366777753095,143.8132103058077,211156.54429589325,4,74,0
r&b,0.5682712140854866,0.7458989386669778,A,-20.028995276332925,major,0.22792504232429564,0.179874985683847,0.12067604222481754,0.0715782703044036,0.7753458187279809,127.39741259247435,199718.71004258475,3,91,1
hip-hop,0.5141968262401081,0.4677365797538373,B,-19.85392364280984,major,0.04016523603902397,0.5263481870795602,0.05259603971240787,0.33658505871063765,0.501232672153182,117.0093843951728,241886.43638728355,4,67,0
latin,0.29695245674295656,0.5336666131083807,D,-24.696280052800336,major,0.024445610001028514,0.3666123877963969,0.02022588774468373,0.2011778697539788,0.29074708733484356,126.24445958708645,239241.50396856177,4,60,0
hip-hop,0.6386574939502847,0.4539053458646847,A#,-18.550936625503162,major,0.016224485049221957,0.1010640138196557,0.06256489727689611,0.13654162490970836,0.5851343821424405,143.5000809630036,279521.1406632953,4,80,1
latin,0.4926343375918016,0.41452278926621705,B,-6.103533248302771,minor,0.03070898329666495,0.21879849649852148,0.028444954443378398,0.22863922883793475,0.34704861860786335,160.35658346402246,293685.1088060261,5,79,1
pop,0.3099271911268535,0.3414350344561378,C#,-8.008312578763427,major,0.032475489431785874,0.18970610798651866,0.21837142751669858,0.21524604331289376,0.40482384544330063,118.96857684640267,237351.14186904088,4,78,1
pop,0.734587521760287,0.36171447259582346,G,-12.015344865143307,major,0.13497263777577337,0.4048368999690137,0.04917058711591519,0.2080384948380844,0.5011092457515045,91.67356634435596,215261.11920676744,4,65,0
hip-hop,0.6158477060608625,0.32279436126320227,F,-5.5056286129920835,minor,0.29546691828067156,0.014859550658263635,0.04843793240557083,0.1268479661376315,0.5370168978012373,160.97490280419623,228882.18890138878,4,68,0
rock,0.596214315494062,0.5957168153533324,D#,-22.042510170637808,minor,0.19668961920696088,0.17082878609648333,0.05443683961181285,0.1218874451546375,0.23618524524304751,118.83104914945487,238833.82543895836,4,64,0
hip-hop,0.5746468443378264,0.5662730164295603,C,-18.34943070771706,major,0.06613181312496277,0.4748067265489897,0.11615181303854093,0.15128541633597542,0.3507871543263767,107.08194664492127,64231.678519536305,4,76,1
r&b,0.5229560769080749,0.6844308037736643,G,-0.4627641768469566,major,0.14652098302725997,0.19597521319029215,0.05509602564462075,0.06859920324562874,0.8648814705109216,146.871027912601,181784.67760045707,4,84,1
pop,0.41103526397442663,0.6139189437162054,C#,-6.969175096867183,major,0.0911697265416555,0.13466553979981694,0.026757264110355568,0.1801612187475553,0.6782651548920513,137.33302273615706,194850.8570443431,4,73,0
hip-hop,0.6793798253974362,0.42101166352023894,E,-14.866453350861908,minor,0.09738735850812427,0.2320272565902118,0.024437130879123414,0.05017221038518468,0.5656160724088439,125.44832544316134,254955.59271851994,4,83,1
latin,0.7346721754673295,0.36960986939825297,A#,-14.573163818431587,major,0.36501747733222206,0.44755331643876,0.17480904553870846,0.08000510557766166,0.6420621965340886,105.34426053445456,222363.22997976118,4,64,0
pop,0.7006145451160555,0.45378763606501377,G#,-10.120478363183238,major,0.012304564921452958,0.5611365268929811,0.05119560257161198,0.22129406549879163,0.6092717258364222,114.82109089121118,269003.0046532806,4,74,0
classical,0.6928318872152195,0.33956073123661346,B,-24.70110613104134,minor,0.03603863392722662,0.2473999180234519,0.039602671803584004,0.1278897701386593,0.22815275511141808,135.3327783004361,242830.56522374274,4,65,0
country,0.651499107830275,0.5118665856256533,B,-7.2891701931303245,minor,0.09282632374255056,0.26331557489114216,0.2557045914081238,0.24383836539727535,0.2958542854200155,112.52758421791825,284316.6935904314,4,75,0
pop,0.38941430610394756,0.6773575732791043,B,-23.423011949304342,major,0.15534384453045263,0.4337491208897192,0.09695703667924167,0.1254711708721345,0.3887529935570082,115.10128147276629,170030.70184700395,4,70,0
hip-hop,0.5226289921329321,0.7104803368470413,C#,-12.463531390747672,major,0.2207338993231475,0.4916838541486761,0.24124255114109544,0.3366847645384575,0.6840934351713417,99.59629586823618,174113.92791530545,4,76,1
hip-hop,0.37910741147730875,0.11744549432480711,D,-9.383417436091031,minor,0.09610893534605575,0.22462740386732782,0.14698356900839635,0.26494521648205455,0.8210183903923244,144.79699140450532,275157.76527201495,4,80,1
latin,0.7783295047408311,0.6455612757981067,C#,-9.811706758297777,minor,0.23530080136950698,0.020718395688785047,0.20409701314913403,0.08985712400114161,0.4142608549263027,107.20262057527583,267358.0342389603,5,88,1
edm,0.48114421211831115,0.5194253251120005,B,-2.444826174310048,minor,0.07295826283165187,0.4265245582856343,0.2381214967685696,0.16341505208163204,0.5604393682173916,135.69653107836095,255646.02988135855,4,70,0
edm,0.8589658809006617,0.7100137994710962,G,-19.428233298455858,major,0.3618876711866159,0.4475469778286549,0.15938955724386347,0.13581041777135416,0.29927880857282513,122.79341272758055,151500.01883479347,4,72,0
r&b,0.8231296364803254,0.4198682704217796,A,-20.2641960777918,major,0.2640539491754077,0.1777618693359476,0.3264926392103749,0.16260451764704908,0.8189181976055521,106.40628335715112,116166.5392500468,4,91,1
pop,0.49166965103227406,0.3514663214752093,D,-8.159765103478108,minor,0.08617776188080004,0.47455775808879547,0.09394003062542548,0.11004401316080027,0.13129209818302945,174.82204732760482,199842.24762603766,4,76,1
latin,0.6083983545825136,0.5896397597663854,E,-13.405018101971109,minor,0.06235734031627203,0.20814121449007378,0.08883074268574653,0.22775254465485392,0.9217559049970737,125.53141644258771,210889.68797262176,4,80,1
r&b,0.7246645403864871,0.4650874194726953,A,-5.989233076437415,major,0.2689663000339878,0.19766501271127657,0.044679160625604536,0.3771005225275085,0.523004972039981,89.01498919279145,242216.77814217377,4,70,0
edm,0.4570357678713172,0.8495984292322122,B,-13.572768808961664,minor,0.046946865673273275,0.2687000562034924,0.17071841393879794,0.251081485272555,0.35391292508250766,177.19834817879496,195774.24783903605,4,62,0
indie,0.8959866623355537,0.20841394931225754,A,-10.35631592428806,major,0.1985519075878021,0.3032571344512242,0.07440735755657646,0.33713931338897235,0.31598192456494134,154.27787270782997,164171.29672525753,4,60,0
r&b,0.8202929187098658,0.5786639677317554,C#,-24.419864001488182,minor,0.11198403989961553,0.251054948775404,0.01632105719354816,0.26388244547498074,0.6616187509394461,108.45672302103928,169422.20819707445,4,82,1
pop,0.7665058988610235,0.6138305863145401,G,-6.394794769436778,minor,0.17985775701957588,0.190763878650687,0.04497252091789872,0.47946875782616993,0.40276690702612505,124.52498061184724,185701.89235410414,4,85,1
rock,0.6287061667090634,0.4879459724651149,E,-1.230400887564624,major,0.048458928673185804,0.3059304371321178,0.17977770087802475,0.09394965984863748,0.6269799173264703,145.82638823558062,210350.81024864007,4,59,0
rock,0.4002522557705085,0.5866387576438693,C,-21.902221050266405,major,0.024898439068473104,0.3139633781741994,0.23664299752014686,0.2829169515791239,0.49099479861610784,136.51467204253322,294907.44064820284,4,75,0
pop,0.4850633652346734,0.8721929310694736,C#,-20.039025092656978,major,0.19729123026064763,0.16829294247456156,0.03234599364116635,0.16463994966620996,0.47304497748189267,148.9463420498361,184924.52847007438,4,69,0
jazz,0.6815814167445646,0.8127187170768257,F#,-4.711299812372218,major,0.022522976135330067,0.19937847964319305,0.01735565669013075,0.14441562218141865,0.4207920035539275,125.31459788922771,113883.96330895326,4,80,1
pop,0.9455594395378158,0.5927011981284735,E,-22.874537586553856,minor,0.16200045370457794,0.360471309759699,0.18285870708525576,0.2190792925357327,0.491205425002653,110.58781548677123,277094.81686550775,4,92,1
r&b,0.5991487760189886,0.7926992922199205,A#,-21.246345217520034,major,0.12480766928469304,0.2937316040359253,0.11161453831538817,0.2163391373717388,0.8095892477922372,125.7040133808824,192064.0000337282,4,82,1
rock,0.4786518323211643,0.6467545961125386,D#,-21.259950807258004,major,0.11380611413614779,0.2865972456416412,0.008822029192366736,0.1295719727821078,0.8868674720687976,92.22817398227298,189048.14706170256,4,69,0
pop,0.8070460738388556,0.5426774368299297,C,-17.070599630855348,minor,0.16953736996002808,0.0759546229809811,0.04762924091676359,0.31596860701721396,0.24447145090136504,114.9606266501002,186087.55108941672,4,79,1
classical,0.39830037691212666,0.16564172050838838,A#,-10.581319339579462,minor,0.11953440254142379,0.11340116892733125,0.008662561135502962,0.06248816215494864,0.5123993713433624,123.37842710160263,248819.51946457423,4,43,0
indie,0.8212047153128801,0.5159846971654167,A#,-11.700916171105376,major,0.03458700460082099,0.4443638607637469,0.15322969730458458,0.09375478465038935,0.5558551062928696,133.28739786692157,223061.18683231567,4,77,1
rock,0.4392725566988607,0.28970975524531534,A#,-10.208646567845742,major,0.06696298329249423,0.00949212500634298,0.3002642524658775,0.1719806488178053,0.5628186190768919,170.28811053085184,170156.96662023585,4,65,0
hip-hop,0.6996930953715598,0.8613086137789756,G,-22.856154982377944,minor,0.04838109370103314,0.27387706442667986,0.0043367406544783955,0.15285515995014123,0.5120940771148275,94.51963184872474,217524.70334928358,5,72,0
pop,0.51558051896458,0.4211202375373183,A,-19.9998481599655,minor,0.04757749745205689,0.5047409871345837,0.01308025774657421,0.06898622904045275,0.7845671304045175,166.36345566157155,304509.8181993541,4,66,0
hip-hop,0.7935972749072263,0.8900353933247988,F,-2.959201513791381,minor,0.0623019720824051,0.2998301438232339,0.04256389723534132,0.23262935068233848,0.5768137940787926,134.2469752143606,319976.9480485621,4,92,1
hip-hop,0.8272820671166021,0.6908972804279696,D#,-24.224912894370036,minor,0.014899814809988303,0.07752504142736884,0.012708610916164268,0.21084698917250366,0.40594320881989754,55.428946276339076,224686.31399107777,4,92,1
rock,0.9170141971989051,0.49014011747625613,A#,-3.7570607556510858,major,0.11524918365647488,0.7625708535353175,0.007058908460055729,0.0070576639852068255,0.6318814038821029,157.10443784226322,225539.9311737146,5,74,0
jazz,0.6777096851867821,0.6113053007746156,G,-23.835637794058137,major,0.0954168392790231,0.22965939939096872,0.08296108865409325,0.1044921296040672,0.5299593212060707,119.33594776136685,278404.63842303987,4,61,0
edm,0.7531883741624689,0.6386207588582162,E,-13.685175011218739,major,0.1313975658902023,0.18646259537121931,0.05308115946257219,0.10879200504317199,0.6763632177213836,164.9425369471747,240460.1333429047,4,97,1
indie,0.565570053034247,0.6799517730126747,G,-18.13925905785903,major,0.01707850885782383,0.20507642025869732,0.07129346180905131,0.10844087469630294,0.6705179361520313,105.03024549417164,129561.52100057669,4,69,0
edm,0.6909907538275513,0.8571562087287782,F,-22.41590039361853,major,0.2941424143922655,0.19142087821943807,0.2374046883929618,0.7518941183239346,0.7600086595619018,111.2328349397803,96096.921580975,4,78,1
rock,0.6412020007343485,0.7385066287754694,D,-22.680514800980546,major,0.5080994200539151,0.2587488542467043,0.44358377524779596,0.15137795029257045,0.5857260843429473,143.98516194997507,276144.13854716154,4,71,0
indie,0.5646055501573282,0.45367319633617986,D,-24.69778944981365,major,0.5624678579289893,0.1521553802162969,0.23619583496846486,0.11998629513868275,0.4561536893316035,74.9812124925522,187240.47725008085,4,65,0
rock,0.6763712457104313,0.7766401295404917,C#,-2.5576245794086994,minor,0.14677927776774838,0.3665634301314729,0.025572846410003743,0.042893431665809584,0.6704151870592547,102.19328366710776,273353.695976036,4,81,1
indie,0.5662862416372122,0.4202649817909645,D#,-21.552062560710315,minor,0.3065994217602147,0.5262322161035364,0.6585837749095012,0.4517136050287269,0.4295264336383408,79.64042063342455,223329.20462399902,4,33,0
hip-hop,0.7303660689915382,0.5897399057249515,C#,-10.003429670042651,major,0.16513128951950234,0.4376683047772839,0.2812657901296498,0.04973848925044082,0.5873100195099117,94.66416628809881,358119.41664343025,4,78,1
pop,0.7721110426433363,0.6000487327742241,B,-12.280820762641898,minor,0.07717843254289897,0.03429095288554708,0.35512237197551527,0.09067412502873282,0.5199869419103368,167.65533516445464,163399.68601466407,4,88,1
indie,0.6924829386710311,0.7318805667410521,E,-16.54561461018178,major,0.11510003367773528,0.16615873535956294,0.11642884837541714,0.3995763491900221,0.9145990619264651,94.8051722385426,300772.1248669099,4,74,0
edm,0.6801331003448985,0.5614068415217681,G,-15.032735458303028,major,0.47686653780112503,0.42599474763639367,0.1982492634655519,0.08475010671070833,0.3287156383482355,101.21709881825626,225225.35571852696,4,66,0
indie,0.4732038216539643,0.7167335526986622,D,-1.9480986582255753,major,0.22131821022024523,0.3231106214601515,0.03680911981854396,0.4257951667932146,0.4032402060475371,50.0,234078.44288396748,4,73,0
classical,0.8086371163065811,0.7440257881842606,D#,-10.144865701929126,minor,0.032256551852435894,0.16955301570918427,0.05479026685162253,0.1722533099386388,0.596851402138717,103.9776059633763,90459.32256599082,4,76,1
pop,0.6039319808089686,0.7036947508782093,D#,-5.495521884026765,minor,0.006746065340417163,0.11543447794101715,0.07949752482034834,0.5551675019823321,0.7414114149122715,50.0,158159.792697061,4,73,0
rock,0.5730024816988604,0.5465059707344255,G#,-16.038445821989754,major,0.1854109058763528,0.07247620922403393,0.2139838027875706,0.17794522805602425,0.41362563502707117,130.24113748984823,326646.5945325137,4,55,0
